customer_id,full_name,age,monthly_income,employment_years,credit_score,debt_to_income,region,customer_segment,risk_segment
7578,Dra. Claudia Zepeda,48,180.83,17,674,0.53,Morelos,Economic,Medium Risk
7579,Lic. Trinidad Hernández,35,290.41,12,671,0.51,Sinaloa,Economic,Medium Risk
7580,Gilberto Montemayor,52,292.77,0,670,0.11,Durango,Economic,Medium Risk
7581,Irene Valladares Henríquez,33,451.96,1,547,0.19,Baja California Sur,Economic,High Risk
7582,Teresa Teresa Barrera,32,154.62,10,600,0.43,Baja California Sur,Economic,High Risk
7583,Natalia Mondragón Soto,57,290.39,15,547,0.6,Jalisco,Economic,High Risk
7584,Julia Blanca Partida Grijalva,24,111.41,0,672,0.35,Campeche,Economic,Medium Risk
7585,Flavio Pacheco Ulloa,43,333.26,14,628,0.25,Zacatecas,Economic,High Risk
7586,Graciela Amanda Velázquez,36,153.58,4,626,0.43,Tamaulipas,Economic,High Risk
7587,Rolando Gabriel Riojas,36,237.37,11,539,0.41,Baja California,Economic,High Risk
7588,María Cristina Moreno Barrera,41,313.11,5,655,0.46,Jalisco,Economic,Medium Risk
7589,Marisela Mojica,50,229.06,16,564,0.59,Tamaulipas,Economic,High Risk
7590,Norma Amaya,23,187.76,0,669,0.38,Tamaulipas,Economic,Medium Risk
7591,Sergio Leiva Anguiano,32,188.66,2,598,0.33,Guanajuato,Economic,High Risk
7592,José Emilio Suárez,39,133.03,15,516,0.4,Baja California Sur,Economic,High Risk
7593,Luz Josefina Mayorga,49,63.44,2,676,0.24,Chiapas,Economic,Medium Risk
7594,Dra. Natalia Meléndez,59,199.03,29,588,0.46,Puebla,Economic,High Risk
7595,Elias Casas Covarrubias,67,164.73,1,574,0.49,Colima,Economic,High Risk
7596,Gonzalo Monroy Blanco,42,218.55,8,555,0.52,Nayarit,Economic,High Risk
7597,Dra. Concepción Gurule,63,504.58,37,619,0.51,Baja California,Economic,High Risk
7598,Mateo Bernabé Fuentes,28,316.3,1,596,0.47,Jalisco,Economic,High Risk
7599,Graciela Grijalva Piña,60,275.09,0,640,0.36,Morelos,Economic,High Risk
7600,Sra. Estela Meraz,30,393.42,4,579,0.47,Guerrero,Economic,High Risk
7601,Cristobal Gaona,66,188.87,43,635,0.3,Distrito Federal,Economic,High Risk
7602,Elsa Angulo,24,239.59,0,668,0.12,Campeche,Economic,Medium Risk
7603,Samuel Roque,38,321.34,4,619,0.49,Michoacán de Ocampo,Economic,High Risk
7604,Santiago Solís Arreola,52,268.26,26,674,0.26,Baja California Sur,Economic,Medium Risk
7605,Reina Sauceda,35,123.76,1,500,0.57,Tlaxcala,Economic,High Risk
7606,Mitzy Ana Luisa Porras,60,138.34,11,619,0.22,Campeche,Economic,High Risk
7607,Jonás Montero,39,374.6,2,650,0.58,Tamaulipas,Economic,Medium Risk
7608,Srita. Juana Flores,49,199.8,3,674,0.1,Chiapas,Economic,Medium Risk
7609,Sr. Cristobal Quintanilla,56,221.94,17,560,0.17,Quintana Roo,Economic,High Risk
7610,Débora Gloria Nevárez,48,126.45,4,546,0.43,Baja California Sur,Economic,High Risk
7611,Inés Pedraza Sanabria,36,383.38,10,546,0.41,Veracruz de Ignacio de la Llave,Economic,High Risk
7612,Rodrigo Elias Carreón Mascareñas,36,184.83,3,511,0.51,Chihuahua,Economic,High Risk
7613,Ilse Delia Ayala López,59,105.24,21,623,0.13,Tamaulipas,Economic,High Risk
7614,Frida Alicia Luevano,57,185.21,9,585,0.15,Zacatecas,Economic,High Risk
7615,Lic. Gerónimo Manzanares,29,148.35,6,550,0.13,Baja California,Economic,High Risk
7616,Ramón Murillo Marroquín,56,385.32,23,517,0.19,Hidalgo,Economic,High Risk
7617,Elena Gaitán Rael,65,154.49,1,677,0.31,Yucatán,Economic,Medium Risk
7618,Rosalia Casas,41,225.66,21,662,0.56,Nayarit,Economic,Medium Risk
7619,Zeferino Velázquez Frías,65,166.91,38,526,0.22,Baja California,Economic,High Risk
7620,Aurora Lourdes Colunga Huerta,49,320.48,3,520,0.28,Baja California Sur,Economic,High Risk
7621,Sra. Ofelia de la Crúz,64,196.48,45,610,0.17,Tamaulipas,Economic,High Risk
7622,Gilberto Emiliano Ornelas,39,187.94,2,633,0.23,Yucatán,Economic,High Risk
7623,Mauro Ocasio Escobedo,70,223.45,38,503,0.37,Colima,Economic,High Risk
7624,Bernabé Fierro Herrera,36,193.89,4,674,0.1,Tlaxcala,Economic,Medium Risk
7625,Dr. Felipe Miramontes,45,151.82,7,508,0.54,México,Economic,High Risk
7626,Jonás Soria Vásquez,59,246.99,10,657,0.19,Distrito Federal,Economic,Medium Risk
7627,Modesto Zambrano,26,306.2,1,679,0.48,Hidalgo,Economic,Medium Risk
7628,Jerónimo Humberto Núñez,24,135.12,2,640,0.54,Jalisco,Economic,High Risk
7629,Estela Lebrón,48,206.62,23,671,0.59,Puebla,Economic,Medium Risk
7630,Dra. Estela Mercado,68,364.95,32,563,0.12,Guerrero,Economic,High Risk
7631,Ana María Elena Sandoval,31,119.19,0,599,0.15,Nuevo León,Economic,High Risk
7632,Rubén Solorzano Hinojosa,49,378.12,2,605,0.48,Tamaulipas,Economic,High Risk
7633,Leticia Alta  Gracia Aguilar Sierra,36,171.37,0,654,0.28,Baja California Sur,Economic,Medium Risk
7634,Mercedes Ivonne Ávalos,62,79.64,17,644,0.16,Baja California Sur,Economic,High Risk
7635,Helena Arenas,31,77.99,7,591,0.54,México,Economic,High Risk
7636,Lucas Octavio Vera,24,371.84,0,559,0.49,Durango,Economic,High Risk
7637,Minerva Pantoja,25,314.23,0,622,0.32,Nayarit,Economic,High Risk
7638,Gerónimo Genaro Barrera Esparza,46,587.94,21,627,0.35,Jalisco,Economic,High Risk
7639,Adriana Yáñez Moreno,25,270.01,2,509,0.39,San Luis Potosí,Economic,High Risk
7640,Aurelio Modesto Rincón,54,309.47,7,565,0.41,Veracruz de Ignacio de la Llave,Economic,High Risk
7641,Samuel Riojas Armendáriz,28,770.71,1,642,0.23,Querétaro,Economic,High Risk
7642,Esther Pulido Franco,26,279.36,0,607,0.27,Tabasco,Economic,High Risk
7643,Daniela Herrera Jurado,66,189.55,6,557,0.47,Jalisco,Economic,High Risk
7644,Rosa Toledo,67,194.44,36,558,0.2,Guerrero,Economic,High Risk
7645,Lorenzo Gallegos,45,148.86,10,609,0.49,Oaxaca,Economic,High Risk
7646,María José Barbara Valenzuela,28,177.5,6,617,0.33,Tabasco,Economic,High Risk
7647,Jorge Casanova Fernández,26,134.3,1,577,0.16,Jalisco,Economic,High Risk
7648,Marcos Flórez,52,165.31,15,529,0.49,Sinaloa,Economic,High Risk
7649,Francisco Salvador Flórez,31,395.01,11,671,0.2,Morelos,Economic,Medium Risk
7650,Porfirio Gamboa,70,277.52,18,659,0.17,Colima,Economic,Medium Risk
7651,Sra. Teresa Feliciano,43,116.36,13,641,0.59,Guanajuato,Economic,High Risk
7652,Juan Juan Carlos Yáñez,63,197.65,38,618,0.13,Chihuahua,Economic,High Risk
7653,Sr. Reynaldo Quintana,31,47.51,0,674,0.46,Nuevo León,Economic,Medium Risk
7654,Lorena Montaño,49,193.7,21,631,0.27,Baja California,Economic,High Risk
7655,Santiago Ramón Bravo Pérez,31,196.84,6,552,0.29,Quintana Roo,Economic,High Risk
7656,Virginia Carla Zedillo Núñez,30,201.12,1,609,0.45,Colima,Economic,High Risk
7657,Carlota Berta Varela Godínez,57,581.12,20,671,0.19,Hidalgo,Economic,Medium Risk
7658,Camilo Horacio Morales Zelaya,62,128.07,36,675,0.5,Baja California Sur,Economic,Medium Risk
7659,Estela Citlali Ramón Quezada,63,326.95,6,515,0.58,Baja California,Economic,High Risk
7660,Pablo Evelio Castillo Valdivia,34,245.18,6,645,0.31,Querétaro,Economic,High Risk
7661,Gerónimo Ángel Montemayor Correa,24,187.19,0,618,0.37,Hidalgo,Economic,High Risk
7662,Sr. Gerónimo Rosas,65,256.85,1,637,0.28,Aguascalientes,Economic,High Risk
7663,Isabela Reina Becerra,68,210.71,19,632,0.41,Chihuahua,Economic,High Risk
7664,Dr. Leonardo Romero,24,743.85,0,573,0.39,Tlaxcala,Economic,High Risk
7665,Genaro Rodolfo Villa,39,128.71,11,663,0.28,Michoacán de Ocampo,Economic,Medium Risk
7666,Dr. Camilo Rojas,22,409.9,0,578,0.51,Puebla,Economic,High Risk
7667,César José María Montes León,23,158.43,0,556,0.36,San Luis Potosí,Economic,High Risk
7668,Óscar Anguiano,22,141.45,0,578,0.53,Tabasco,Economic,High Risk
7669,Caridad Marisol Padrón,42,247.51,11,571,0.36,Distrito Federal,Economic,High Risk
7670,Adán Rafaél Gollum Rodríquez,70,195.4,7,554,0.46,Oaxaca,Economic,High Risk
7671,Hugo Bahena,34,460.11,2,567,0.48,Durango,Economic,High Risk
7672,Héctor Téllez Benavídez,47,522.84,21,553,0.14,Chiapas,Economic,High Risk
7673,Octavio Ortega,59,161.96,2,556,0.6,Guanajuato,Economic,High Risk
7674,Nayeli Ana María Saldaña Pabón,26,188.28,4,655,0.41,Hidalgo,Economic,Medium Risk
7675,David Vega Henríquez,50,289.2,7,551,0.41,Baja California Sur,Economic,High Risk
7676,Ing. Úrsula Chacón,61,153.88,11,656,0.34,Baja California Sur,Economic,Medium Risk
7677,Rodrigo Alejandro Amador,65,281.62,13,512,0.26,San Luis Potosí,Economic,High Risk
7678,Benjamín David Ríos Montero,44,318.9,8,667,0.45,Morelos,Economic,Medium Risk
7679,Jorge Anaya Ruiz,51,140.33,28,614,0.18,Colima,Economic,High Risk
7680,Enrique Villanueva Vélez,50,207.14,9,631,0.43,Quintana Roo,Economic,High Risk
7681,Claudio Enríquez Villaseñor,52,170.54,26,578,0.56,Morelos,Economic,High Risk
7682,Dr. Santiago Puga,55,132.0,4,505,0.57,Guanajuato,Economic,High Risk
7683,Jos Cazares,65,327.72,20,527,0.37,Coahuila de Zaragoza,Economic,High Risk
7684,Renato Carlos Valdés Lucero,45,306.81,5,519,0.48,San Luis Potosí,Economic,High Risk
7685,Angélica Soledad Fajardo Montalvo,51,156.05,3,660,0.51,Yucatán,Economic,Medium Risk
7686,Amalia Dulce Arguello Preciado,34,228.99,1,557,0.25,Chiapas,Economic,High Risk
7687,Daniela Granado,36,226.93,2,631,0.28,Jalisco,Economic,High Risk
7688,Isabela Berta Alejandro Galarza,23,463.09,0,532,0.38,Chiapas,Economic,High Risk
7689,Luis Manuel Negrete,70,208.01,49,525,0.43,San Luis Potosí,Economic,High Risk
7690,Dr. Marcos Armendáriz,67,86.12,27,578,0.4,Chihuahua,Economic,High Risk
7691,Arturo José María Terrazas Zavala,43,386.49,0,640,0.53,Oaxaca,Economic,High Risk
7692,Camilo Guajardo,60,205.45,26,662,0.13,Durango,Economic,Medium Risk
7693,Delia Razo Covarrubias,32,98.33,10,539,0.22,Tlaxcala,Economic,High Risk
7694,Ramiro Andrés Mascareñas,70,367.74,12,668,0.16,Zacatecas,Economic,Medium Risk
7695,Rafaél Marcos Aranda,30,173.81,1,581,0.3,Oaxaca,Economic,High Risk
7696,Eric Pablo Romo,55,286.22,30,503,0.37,Yucatán,Economic,High Risk
7697,Enrique Andrés Paredes,40,228.41,0,507,0.5,Michoacán de Ocampo,Economic,High Risk
7698,Dra. Pilar Ballesteros,67,287.17,25,593,0.31,Baja California,Economic,High Risk
7699,Srita. Dulce Ávila,41,216.45,0,649,0.39,Quintana Roo,Economic,High Risk
7700,Verónica Georgina Solano,53,86.94,1,545,0.19,Sonora,Economic,High Risk
7701,Yeni Nelly Maldonado,31,418.56,9,536,0.52,Colima,Economic,High Risk
7702,María Luisa Paredes,37,294.79,13,503,0.16,Zacatecas,Economic,High Risk
7703,Irma Ofelia Cordero,61,361.45,15,617,0.28,Sonora,Economic,High Risk
7704,Patricia Rebeca Acosta Anaya,66,185.9,1,551,0.11,Chiapas,Economic,High Risk
7705,Santiago Timoteo Jaramillo,51,173.84,8,550,0.55,Tlaxcala,Economic,High Risk
7706,Indira Molina,50,128.38,13,556,0.12,Tamaulipas,Economic,High Risk
7707,Diego Teodoro Verdugo,64,282.08,20,592,0.23,Veracruz de Ignacio de la Llave,Economic,High Risk
7708,Ing. Humberto Quiñones,64,314.5,0,581,0.39,Tamaulipas,Economic,High Risk
7709,Sonia Guzmán,52,190.7,3,569,0.52,Guanajuato,Economic,High Risk
7710,Josefina Lilia Preciado Abreu,40,249.53,0,515,0.31,Coahuila de Zaragoza,Economic,High Risk
7711,Dra. Diana Rolón,56,193.36,0,550,0.57,Tlaxcala,Economic,High Risk
7712,Ramón José María Colón,54,232.27,25,547,0.12,Chiapas,Economic,High Risk
7713,Marcela Garica,46,289.9,24,523,0.5,Quintana Roo,Economic,High Risk
7714,Pilar Mariana de la Garza Sepúlveda,42,78.62,15,558,0.58,Oaxaca,Economic,High Risk
7715,Gabriela Solís,63,172.44,23,628,0.23,Coahuila de Zaragoza,Economic,High Risk
7716,Homero Gustavo Zayas Romo,27,303.29,0,617,0.43,Zacatecas,Economic,High Risk
7717,Marcela Limón,60,238.14,10,512,0.17,Distrito Federal,Economic,High Risk
7718,Carolina Lilia Toro Soria,61,166.77,5,653,0.58,Hidalgo,Economic,Medium Risk
7719,Amelia Socorro Santillán Avilés,58,179.52,22,595,0.54,Nuevo León,Economic,High Risk
7720,Natividad Rosalia Medrano,61,173.71,21,535,0.33,Morelos,Economic,High Risk
7721,Lic. José Carlos Covarrubias,41,98.31,9,629,0.19,Tabasco,Economic,High Risk
7722,Hermelinda Sonia Casas,65,250.62,3,537,0.41,Guanajuato,Economic,High Risk
7723,Jos Laboy,56,679.93,16,506,0.27,Tamaulipas,Economic,High Risk
7724,Violeta Linda Bahena,22,313.83,0,651,0.13,Oaxaca,Economic,Medium Risk
7725,Ing. Sonia Lira,46,336.65,28,673,0.33,Tamaulipas,Economic,Medium Risk
7726,Carla Emilia Quintana Quesada,64,231.19,7,572,0.16,Michoacán de Ocampo,Economic,High Risk
7727,Bianca Rendón,25,174.46,0,650,0.58,Coahuila de Zaragoza,Economic,Medium Risk
7728,Alma Ivonne Urías Holguín,57,274.61,25,672,0.23,Hidalgo,Economic,Medium Risk
7729,Ing. Amador Velázquez,54,157.65,5,546,0.41,Colima,Economic,High Risk
7730,Francisco Frías Méndez,63,378.57,19,569,0.53,Querétaro,Economic,High Risk
7731,Julio Cortez Tello,61,,16,575,0.5,Baja California Sur,Economic,High Risk
7732,Martha Sanches,51,325.62,15,524,0.35,Sinaloa,Economic,High Risk
7733,Lilia Isabel Ontiveros,35,273.46,10,584,0.44,Sinaloa,Economic,High Risk
7734,Socorro Méndez Rojo,26,300.52,1,580,0.33,Tlaxcala,Economic,High Risk
7735,Héctor Trejo Montero,36,244.55,12,522,0.12,Campeche,Economic,High Risk
7736,Daniela Raya Irizarry,49,283.27,23,656,0.45,Durango,Economic,Medium Risk
7737,Emilio Olivo Ruelas,33,353.44,6,506,0.5,San Luis Potosí,Economic,High Risk
7738,Mariana Anel Godoy,62,143.76,17,545,0.26,Chihuahua,Economic,High Risk
7739,Lic. Flavio de Anda,44,263.4,15,549,0.1,Hidalgo,Economic,High Risk
7740,Mariano Valdivia Ayala,61,412.35,8,642,0.51,Querétaro,Economic,High Risk
7741,Blanca Wendolin Hernandes,61,158.25,17,671,0.21,Hidalgo,Economic,Medium Risk
7742,Raúl Ángel Casárez Samaniego,43,184.77,9,556,0.58,Morelos,Economic,High Risk
7743,Victoria Peres Delgadillo,64,215.86,13,653,0.42,Morelos,Economic,Medium Risk
7744,Frida Escobar Soliz,35,167.27,4,616,0.17,Baja California,Economic,High Risk
7745,Lic. María Cristina Altamirano,29,360.36,4,532,0.18,México,Economic,High Risk
7746,Ing. Alberto Alva,51,208.02,2,516,0.57,Querétaro,Economic,High Risk
7747,Delia Guajardo,28,187.78,4,532,0.3,Guanajuato,Economic,High Risk
7748,David Lozada,42,198.68,14,670,0.24,Nayarit,Economic,Medium Risk
7749,Federico Guillermo Haro Leal,34,294.63,8,610,0.35,Jalisco,Economic,High Risk
7750,Estela López Prado,45,270.2,16,527,0.35,Chihuahua,Economic,High Risk
7751,Teodoro Armendáriz Contreras,60,139.5,14,501,0.32,Morelos,Economic,High Risk
7752,Sra. Sara Delgado,67,175.13,29,665,0.54,Yucatán,Economic,Medium Risk
7753,Virginia Páez Nevárez,56,93.17,34,607,0.22,Nayarit,Economic,High Risk
7754,Ramón Escalante,48,196.66,4,523,0.41,México,Economic,High Risk
7755,Hernán Raya,43,515.53,10,527,0.29,Hidalgo,Economic,High Risk
7756,Isabela Valadez,30,214.44,1,577,0.38,Campeche,Economic,High Risk
7757,Francisco Javier Sauceda Toledo,28,224.84,2,629,0.47,Tamaulipas,Economic,High Risk
7758,Amalia Estefanía Candelaria,22,88.84,0,560,0.48,Baja California,Economic,High Risk
7759,Sr. José María Escobar,58,87.72,31,615,0.17,Tabasco,Economic,High Risk
7760,Luisa Eugenia Terán Domínguez,39,316.66,9,623,0.35,Campeche,Economic,High Risk
7761,Gregorio Jos Urrutia Muro,37,185.78,6,549,0.13,Guanajuato,Economic,High Risk
7762,Luisa Helena Peña,21,368.72,0,544,0.33,Baja California,Economic,High Risk
7763,Lucas Romero,50,239.87,24,562,0.17,Distrito Federal,Economic,High Risk
7764,Eric Armando Girón,49,202.34,11,571,0.19,Durango,Economic,High Risk
7765,Sra. Ruby Guzmán,53,140.06,3,531,0.16,Colima,Economic,High Risk
7766,Lucía de la O Armas,48,239.42,26,614,0.28,Morelos,Economic,High Risk
7767,Amanda Salazar,27,326.28,0,672,0.37,Coahuila de Zaragoza,Economic,Medium Risk
7768,Ing. Lorenzo Montenegro,44,235.53,12,616,0.56,Hidalgo,Economic,High Risk
7769,Gregorio Rangel Olivera,36,170.5,6,551,0.49,Baja California,Economic,High Risk
7770,Conchita Marcela Corral Paz,62,146.21,21,604,0.3,Tabasco,Economic,High Risk
7771,Benjamín Aldo de la O,37,235.88,10,657,0.26,Chiapas,Economic,Medium Risk
7772,Yolanda Salgado,52,188.84,11,579,0.58,Hidalgo,Economic,High Risk
7773,Rafaél Miguel Ángel Bétancourt de la Garza,60,593.84,7,614,0.59,Chihuahua,Economic,High Risk
7774,Sr. Antonio Terán,44,165.06,17,618,0.32,Tabasco,Economic,High Risk
7775,José Luis Murillo,23,222.13,1,508,0.46,Aguascalientes,Economic,High Risk
7776,Francisca Luisa Villaseñor,34,189.53,2,570,0.54,Nuevo León,Economic,High Risk
7777,Lic. Abelardo Rodríquez,38,186.84,12,640,0.36,Baja California Sur,Economic,High Risk
7778,Sra. Yuridia Calvillo,48,266.98,11,678,0.41,San Luis Potosí,Economic,Medium Risk
7779,Gabriela Lorena Rosales,22,,0,635,0.32,Quintana Roo,Economic,High Risk
7780,Sra. Aurora Urías,34,330.68,4,596,0.11,Tamaulipas,Economic,High Risk
7781,Karla Soledad Meraz Ceballos,51,198.12,22,601,0.57,Chihuahua,Economic,High Risk
7782,Leonor Méndez Delgadillo,42,368.6,3,524,0.19,Chiapas,Economic,High Risk
7783,Antonia Salma Porras,28,242.98,3,590,0.33,Zacatecas,Economic,High Risk
7784,Benito Rafaél Borrego Mascareñas,63,146.41,17,516,0.43,Sinaloa,Economic,High Risk
7785,Sr. Augusto Salas,48,158.36,23,652,0.46,Veracruz de Ignacio de la Llave,Economic,Medium Risk
7786,Dr. Marco Antonio Prado,61,247.33,13,646,0.19,Guerrero,Economic,High Risk
7787,Pascual Armando Chavarría,45,205.26,18,634,0.23,Chiapas,Economic,High Risk
7788,Mariana Vargas Peralta,67,368.92,30,629,0.28,Baja California Sur,Economic,High Risk
7789,Augusto Juan Carrasco Acevedo,39,649.12,4,598,0.55,Morelos,Economic,High Risk
7790,Adela Elsa Valles,51,158.61,29,657,0.15,Nuevo León,Economic,Medium Risk
7791,Sergio Maximiliano Rojas Arce,59,173.5,15,552,0.16,Yucatán,Economic,High Risk
7792,Alonso Zacarías Cordero,50,164.56,16,593,0.29,Baja California,Economic,High Risk
7793,Esperanza Magdalena Páez,27,327.62,1,652,0.48,Zacatecas,Economic,Medium Risk
7794,Dra. Ángela Centeno,48,149.0,22,570,0.19,Quintana Roo,Economic,High Risk
7795,Sra. Claudia Cazares,61,,10,579,0.35,Durango,Economic,High Risk
7796,Juan Carlos Avilés,50,104.46,14,537,0.35,Tamaulipas,Economic,High Risk
7797,Roberto Isaac Rosales,32,335.42,13,640,0.4,Nayarit,Economic,High Risk
7798,Josefina Olivera,66,202.15,31,680,0.16,Guerrero,Economic,Medium Risk
7799,Hernán Zayas,39,164.4,5,641,0.34,Aguascalientes,Economic,High Risk
7800,Ricardo Raya,38,398.41,12,606,0.3,Michoacán de Ocampo,Economic,High Risk
7801,Virginia Espinal,24,150.62,0,655,0.37,Morelos,Economic,Medium Risk
7802,Andrés Tomás Roybal,49,173.22,8,630,0.48,Nayarit,Economic,High Risk
7803,Abraham Espartaco Botello,46,191.03,9,618,0.41,Tabasco,Economic,High Risk
7804,Porfirio Valle Montemayor,64,225.11,33,614,0.28,Nayarit,Economic,High Risk
7805,Srita. Alejandra Aponte,22,167.91,2,618,0.42,Tabasco,Economic,High Risk
7806,Sara Llamas Bahena,51,342.81,20,595,0.15,Aguascalientes,Economic,High Risk
7807,Jesús Casares Ceja,43,313.44,5,634,0.42,Veracruz de Ignacio de la Llave,Economic,High Risk
7808,Humberto Soria,31,78.61,7,642,0.21,Sinaloa,Economic,High Risk
7809,Sra. Abigail Medina,55,160.93,8,525,0.31,Quintana Roo,Economic,High Risk
7810,Susana Martínez Collazo,29,430.52,4,638,0.47,Quintana Roo,Economic,High Risk
7811,Adán Mauro Martínez Sevilla,58,209.13,21,506,0.42,Sinaloa,Economic,High Risk
7812,René Barrios Garibay,31,254.65,2,667,0.27,Chihuahua,Economic,Medium Risk
7813,Zeferino López,50,105.37,23,668,0.38,Chiapas,Economic,Medium Risk
7814,Eric Eugenio Herrera,50,115.78,4,619,0.46,Yucatán,Economic,High Risk
7815,Carmen Rosa Aguilera Gálvez,38,186.25,5,597,0.5,Tamaulipas,Economic,High Risk
7816,Bernardo Óliver Carranza,59,185.2,33,509,0.45,Campeche,Economic,High Risk
7817,Dra. Minerva Galarza,44,460.03,23,503,0.34,Quintana Roo,Economic,High Risk
7818,Serafín Peralta Espinoza,21,149.94,1,653,0.57,Coahuila de Zaragoza,Economic,Medium Risk
7819,Esteban José Emilio Melgar,37,237.41,2,602,0.56,Tlaxcala,Economic,High Risk
7820,Lourdes María José Melgar,51,297.99,16,536,0.26,Puebla,Economic,High Risk
7821,Alma Limón Abreu,27,270.93,0,601,0.19,Quintana Roo,Economic,High Risk
7822,Pedro Mota,42,170.92,18,570,0.1,Sinaloa,Economic,High Risk
7823,Úrsula Citlali Ceballos Rosales,48,353.38,22,672,0.54,Baja California Sur,Economic,Medium Risk
7824,Dra. Angélica Loera,25,128.63,0,641,0.38,Nuevo León,Economic,High Risk
7825,Lic. Juan Carlos Urrutia,65,151.03,30,632,0.31,Durango,Economic,High Risk
7826,Felix José María Villaseñor Pabón,24,153.22,0,565,0.23,Guanajuato,Economic,High Risk
7827,Lourdes María José Gurule Guzmán,66,148.59,34,534,0.44,Guerrero,Economic,High Risk
7828,Lic. Fernando Macías,37,,16,670,0.23,Tamaulipas,Economic,Medium Risk
7829,Olivia Galarza Velásquez,67,161.53,38,535,0.37,Morelos,Economic,High Risk
7830,Ana Luisa Amelia Reséndez,25,196.34,3,643,0.5,Tamaulipas,Economic,High Risk
7831,Raúl Gonzalo Romero Carranza,34,367.1,7,514,0.26,Durango,Economic,High Risk
7832,Lic. Clemente Guerrero,50,,19,571,0.13,Jalisco,Economic,High Risk
7833,José Emilio Mercado Villagómez,30,337.57,1,581,0.43,Querétaro,Economic,High Risk
7834,Dr. Porfirio Melgar,45,322.87,8,670,0.26,México,Economic,Medium Risk
7835,Genaro Germán Olivas,33,231.31,1,512,0.55,Querétaro,Economic,High Risk
7836,Srita. Fabiola Coronado,56,289.07,33,571,0.31,Guanajuato,Economic,High Risk
7837,Daniela Villegas,56,170.17,37,611,0.38,Tabasco,Economic,High Risk
7838,Antonio Romo,61,298.22,27,535,0.16,México,Economic,High Risk
7839,Alvaro Israel Suárez,54,432.18,25,525,0.2,Aguascalientes,Economic,High Risk
7840,Manuel Miguel Ángel Montañez Briseño,65,525.11,16,633,0.31,Nuevo León,Economic,High Risk
7841,Dra. Judith Rosales,62,342.96,17,513,0.23,Zacatecas,Economic,High Risk
7842,Eric Galarza Ornelas,31,518.34,2,628,0.12,Tamaulipas,Economic,High Risk
7843,Renato Patiño Cintrón,65,559.77,18,651,0.19,Chihuahua,Economic,Medium Risk
